date,species,trap,latitude,longitude,wnvpresent,nummosquitos,year,month,day
2007-07-11,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T150,42.006858,-87.675919,0,1,2007,07,11
2007-07-11,CULEX PIPIENS,T084,41.692555,-87.598865,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T084,41.692555,-87.598865,0,4,2007,07,11
2007-07-11,CULEX RESTUANS,T084,41.692555,-87.598865,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,0,1,2007,07,11
2007-07-11,CULEX RESTUANS,T054,41.921965,-87.632085,0,1,2007,07,11
2007-07-11,CULEX PIPIENS,T086,41.688324,-87.676709,0,19,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,0,143,2007,07,11
2007-07-11,CULEX RESTUANS,T086,41.688324,-87.676709,0,9,2007,07,11
2007-07-11,CULEX SALINARIUS,T086,41.688324,-87.676709,0,2,2007,07,11
2007-07-11,CULEX TERRITANS,T086,41.688324,-87.676709,0,1,2007,07,11
2007-07-11,CULEX PIPIENS,T061,41.801179,-87.679447,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,0,3,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,0,10,2007,07,11
2007-07-11,CULEX RESTUANS,T069,41.768388,-87.678649,0,4,2007,07,11
2007-07-11,CULEX PIPIENS,T096,41.731922,-87.677512,0,2,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T096,41.731922,-87.677512,0,22,2007,07,11
2007-07-11,CULEX RESTUANS,T096,41.731922,-87.677512,0,21,2007,07,11
2007-07-11,CULEX PIPIENS,T060,41.823065,-87.67837800000001,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T060,41.823065,-87.67837800000001,0,1,2007,07,11
2007-07-11,CULEX PIPIENS,T046,41.891118,-87.65449100000001,0,3,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.65449100000001,0,6,2007,07,11
2007-07-11,CULEX RESTUANS,T046,41.891118,-87.65449100000001,0,5,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T035,41.836644,-87.677737,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,0,20,2007,07,11
2007-07-11,CULEX RESTUANS,T043,41.857402,-87.694991,0,5,2007,07,11
2007-07-11,CULEX PIPIENS,T158,41.682587,-87.707973,0,29,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,0,189,2007,07,11
2007-07-11,CULEX RESTUANS,T158,41.682587,-87.707973,0,27,2007,07,11
2007-07-11,CULEX PIPIENS,T062,41.800737,-87.71188000000001,0,2,2007,07,11
2007-07-11,CULEX PIPIENS,T011,41.944869,-87.832763,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,0,8,2007,07,11
2007-07-11,CULEX RESTUANS,T011,41.944869,-87.832763,0,3,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,0,1,2007,07,11
2007-07-11,CULEX RESTUANS,T218,41.948167,-87.730698,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T019,41.94983,-87.69845699999999,0,1,2007,07,11
2007-07-11,CULEX RESTUANS,T074,41.822536,-87.66634300000001,0,11,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T142,41.953067,-87.776792,0,1,2007,07,11
2007-07-11,CULEX RESTUANS,T142,41.953067,-87.776792,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T001,41.953705,-87.733974,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T081,41.821582,-87.62779599999999,0,11,2007,07,11
2007-07-11,CULEX RESTUANS,T081,41.821582,-87.62779599999999,0,1,2007,07,11
2007-07-11,CULEX PIPIENS,T002,41.95469,-87.800991,0,2,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,0,18,2007,07,11
2007-07-11,CULEX RESTUANS,T002,41.95469,-87.800991,0,7,2007,07,11
2007-07-11,CULEX PIPIENS,T146,41.958271,-87.702575,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T146,41.958271,-87.702575,0,13,2007,07,11
2007-07-11,CULEX RESTUANS,T146,41.958271,-87.702575,0,2,2007,07,11
2007-07-11,CULEX PIPIENS,T135,41.662014,-87.72460799999999,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,0,18,2007,07,11
2007-07-11,CULEX RESTUANS,T135,41.662014,-87.72460799999999,0,4,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T036,41.837084999999995,-87.729384,0,2,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,0,2,2007,07,11
2007-07-11,CULEX SALINARIUS,T075,41.799282,-87.585487,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T025,41.979243,-87.750938,0,7,2007,07,11
2007-07-11,CULEX RESTUANS,T025,41.979243,-87.750938,0,2,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T004,41.962728000000006,-87.748367,0,1,2007,07,11
2007-07-11,CULEX RESTUANS,T031,41.801497999999995,-87.763416,0,1,2007,07,11
2007-07-11,CULEX PIPIENS,T082,41.803422999999995,-87.642984,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T082,41.803422999999995,-87.642984,0,4,2007,07,11
2007-07-11,CULEX RESTUANS,T082,41.803422999999995,-87.642984,0,4,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,0,5,2007,07,11
2007-07-11,CULEX RESTUANS,T114,41.798697,-87.736812,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T070,41.797616,-87.797894,0,2,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T141,41.961743,-87.76007,0,1,2007,07,11
2007-07-11,CULEX RESTUANS,T076,41.794781,-87.615989,0,18,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,0,1,2007,07,11
2007-07-11,CULEX RESTUANS,T028,41.986921,-87.689778,0,2,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T006,41.990284,-87.797127,0,1,2007,07,11
2007-07-11,CULEX RESTUANS,T006,41.990284,-87.797127,0,2,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T071,41.781416,-87.77653199999999,0,2,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,0,2,2007,07,11
2007-07-11,CULEX RESTUANS,T013,41.923738,-87.785288,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T007,41.994991,-87.769279,0,3,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,0,1,2007,07,11
2007-07-11,CULEX RESTUANS,T077,41.778748,-87.586427,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T014,41.970248,-87.787992,0,3,2007,07,11
2007-07-11,CULEX RESTUANS,T014,41.970248,-87.787992,0,4,2007,07,11
2007-07-11,CULEX RESTUANS,T143,41.999128999999996,-87.795585,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,0,4,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T037,41.921177,-87.79518,0,2,2007,07,11
2007-07-11,CULEX PIPIENS,T008,42.008314,-87.77792099999999,0,5,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,0,39,2007,07,11
2007-07-11,CULEX RESTUANS,T008,42.008314,-87.77792099999999,0,14,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,0,4,2007,07,11
2007-07-11,CULEX RESTUANS,T151,41.916265,-87.800515,0,8,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,0,6,2007,07,11
2007-07-11,CULEX RESTUANS,T079,41.766202,-87.562889,0,6,2007,07,11
2007-07-11,CULEX PIPIENS,T016,42.011601,-87.81150600000001,0,3,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.81150600000001,0,51,2007,07,11
2007-07-11,CULEX RESTUANS,T016,42.011601,-87.81150600000001,0,12,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T067,41.759346,-87.745602,0,9,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.68776899999999,0,1,2007,07,11
2007-07-11,CULEX RESTUANS,T148,42.01743,-87.68776899999999,0,2,2007,07,11
2007-07-11,CULEX SALINARIUS,T148,42.01743,-87.68776899999999,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,0,2,2007,07,11
2007-07-11,CULEX RESTUANS,T080,41.754676,-87.612922,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,0,2,2007,07,11
2007-07-11,CULEX RESTUANS,T083,41.754292,-87.590773,0,7,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T015,41.974089,-87.824812,0,1,2007,07,11
2007-07-11,CULEX RESTUANS,T015,41.974089,-87.824812,0,3,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T009,41.981964000000005,-87.812827,0,1,2007,07,11
2007-07-11,CULEX RESTUANS,T009,41.981964000000005,-87.812827,0,14,2007,07,11
2007-07-11,CULEX RESTUANS,T162,41.725516999999996,-87.61425799999999,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T161,41.719059,-87.675088,0,17,2007,07,11
2007-07-11,CULEX RESTUANS,T161,41.719059,-87.675088,0,4,2007,07,11
2007-07-11,CULEX PIPIENS,T065,41.778296999999995,-87.752411,0,2,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T065,41.778296999999995,-87.752411,0,22,2007,07,11
2007-07-11,CULEX TERRITANS,T065,41.778296999999995,-87.752411,0,2,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T145,41.878114000000004,-87.629798,0,3,2007,07,11
2007-07-11,CULEX RESTUANS,T145,41.878114000000004,-87.629798,0,1,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T089,41.723195000000004,-87.64997,0,1,2007,07,11
2007-07-11,CULEX RESTUANS,T089,41.723195000000004,-87.64997,0,2,2007,07,11
2007-07-11,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,0,27,2007,07,11
2007-07-11,CULEX RESTUANS,T090,41.868077,-87.666901,0,5,2007,07,11
2007-07-18,CULEX PIPIENS,T030,41.899229999999996,-87.716788,0,2,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,0,11,2007,07,18
2007-07-18,CULEX RESTUANS,T030,41.899229999999996,-87.716788,0,5,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,0,1,2007,07,18
2007-07-18,CULEX RESTUANS,T048,41.867108,-87.654224,0,2,2007,07,18
2007-07-18,CULEX RESTUANS,T047,41.868142,-87.696269,0,1,2007,07,18
2007-07-18,CULEX PIPIENS,T091,41.862292,-87.64886,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T091,41.862292,-87.64886,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,0,3,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,0,4,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T153,41.907645,-87.760886,0,2,2007,07,18
2007-07-18,CULEX PIPIENS,T045,41.9216,-87.666455,0,4,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T045,41.9216,-87.666455,0,12,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T039,41.911823999999996,-87.726737,0,2,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T150,42.006858,-87.675919,0,1,2007,07,18
2007-07-18,CULEX RESTUANS,T150,42.006858,-87.675919,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T084,41.692555,-87.598865,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T050,41.919343,-87.694259,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,0,3,2007,07,18
2007-07-18,CULEX RESTUANS,T054,41.921965,-87.632085,0,2,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,0,5,2007,07,18
2007-07-18,CULEX RESTUANS,T086,41.688324,-87.676709,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,0,2,2007,07,18
2007-07-18,CULEX RESTUANS,T060,41.823065,-87.67837800000001,0,1,2007,07,18
2007-07-18,CULEX RESTUANS,T152,41.846075,-87.716277,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T051,41.846283,-87.656913,0,2,2007,07,18
2007-07-18,CULEX PIPIENS,T046,41.891118,-87.65449100000001,0,34,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.65449100000001,0,30,2007,07,18
2007-07-18,CULEX RESTUANS,T046,41.891118,-87.65449100000001,0,8,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,0,2,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T035,41.836644,-87.677737,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,0,1,2007,07,18
2007-07-18,CULEX RESTUANS,T144,41.94016,-87.794896,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T044,41.883284,-87.705085,0,1,2007,07,18
2007-07-18,CULEX RESTUANS,T044,41.883284,-87.705085,0,2,2007,07,18
2007-07-18,CULEX PIPIENS,T062,41.800737,-87.71188000000001,0,7,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188000000001,0,7,2007,07,18
2007-07-18,CULEX RESTUANS,T062,41.800737,-87.71188000000001,0,4,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,0,3,2007,07,18
2007-07-18,CULEX RESTUANS,T011,41.944869,-87.832763,0,1,2007,07,18
2007-07-18,CULEX PIPIENS,T212,41.680946,-87.535198,0,26,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,0,102,2007,07,18
2007-07-18,CULEX RESTUANS,T212,41.680946,-87.535198,0,12,2007,07,18
2007-07-18,CULEX PIPIENS,T218,41.948167,-87.730698,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,0,1,2007,07,18
2007-07-18,CULEX RESTUANS,T218,41.948167,-87.730698,0,1,2007,07,18
2007-07-18,CULEX PIPIENS,T063,41.82561,-87.726549,0,2,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,0,1,2007,07,18
2007-07-18,CULEX PIPIENS,T215,41.686398,-87.531635,0,21,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T215,41.686398,-87.531635,0,13,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T215,41.686398,-87.531635,1,50,2007,07,18
2007-07-18,CULEX RESTUANS,T215,41.686398,-87.531635,0,1,2007,07,18
2007-07-18,CULEX RESTUANS,T019,41.94983,-87.69845699999999,0,2,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T142,41.953067,-87.776792,0,3,2007,07,18
2007-07-18,CULEX PIPIENS,T001,41.953705,-87.733974,0,1,2007,07,18
2007-07-18,CULEX PIPIENS,T002,41.95469,-87.800991,0,4,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,0,7,2007,07,18
2007-07-18,CULEX RESTUANS,T002,41.95469,-87.800991,0,2,2007,07,18
2007-07-18,CULEX PIPIENS,T146,41.958271,-87.702575,0,2,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T146,41.958271,-87.702575,0,7,2007,07,18
2007-07-18,CULEX SALINARIUS,T146,41.958271,-87.702575,0,1,2007,07,18
2007-07-18,CULEX PIPIENS,T036,41.837084999999995,-87.729384,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T036,41.837084999999995,-87.729384,0,1,2007,07,18
2007-07-18,CULEX RESTUANS,T036,41.837084999999995,-87.729384,0,3,2007,07,18
2007-07-18,CULEX SALINARIUS,T036,41.837084999999995,-87.729384,0,1,2007,07,18
2007-07-18,CULEX PIPIENS,T220,41.963976,-87.69181,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,0,1,2007,07,18
2007-07-18,CULEX PIPIENS,T003,41.964242,-87.757639,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T025,41.979243,-87.750938,0,3,2007,07,18
2007-07-18,CULEX PIPIENS,T031,41.801497999999995,-87.763416,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,0,2,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T141,41.961743,-87.76007,0,1,2007,07,18
2007-07-18,CULEX PIPIENS,T028,41.986921,-87.689778,0,1,2007,07,18
2007-07-18,CULEX RESTUANS,T028,41.986921,-87.689778,0,3,2007,07,18
2007-07-18,CULEX RESTUANS,T006,41.990284,-87.797127,0,3,2007,07,18
2007-07-18,CULEX RESTUANS,T017,41.960615999999995,-87.777189,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,0,2,2007,07,18
2007-07-18,CULEX PIPIENS,T007,41.994991,-87.769279,0,3,2007,07,18
2007-07-18,CULEX RESTUANS,T007,41.994991,-87.769279,0,3,2007,07,18
2007-07-18,CULEX RESTUANS,T014,41.970248,-87.787992,0,3,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T143,41.999128999999996,-87.795585,0,1,2007,07,18
2007-07-18,CULEX RESTUANS,T143,41.999128999999996,-87.795585,0,1,2007,07,18
2007-07-18,CULEX PIPIENS,T037,41.921177,-87.79518,0,2,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T037,41.921177,-87.79518,0,1,2007,07,18
2007-07-18,CULEX PIPIENS,T008,42.008314,-87.77792099999999,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,0,9,2007,07,18
2007-07-18,CULEX RESTUANS,T008,42.008314,-87.77792099999999,0,1,2007,07,18
2007-07-18,CULEX PIPIENS,T151,41.916265,-87.800515,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,0,11,2007,07,18
2007-07-18,CULEX RESTUANS,T151,41.916265,-87.800515,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.81150600000001,0,34,2007,07,18
2007-07-18,CULEX RESTUANS,T016,42.011601,-87.81150600000001,0,7,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.68776899999999,0,2,2007,07,18
2007-07-18,CULEX RESTUANS,T148,42.01743,-87.68776899999999,0,1,2007,07,18
2007-07-18,CULEX PIPIENS,T015,41.974089,-87.824812,0,4,2007,07,18
2007-07-18,CULEX RESTUANS,T015,41.974089,-87.824812,0,1,2007,07,18
2007-07-18,CULEX PIPIENS,T065,41.778296999999995,-87.752411,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T065,41.778296999999995,-87.752411,0,2,2007,07,18
2007-07-18,CULEX RESTUANS,T129,41.891126,-87.61156,0,1,2007,07,18
2007-07-18,CULEX PIPIENS,T209,41.740641,-87.546587,0,3,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,0,9,2007,07,18
2007-07-18,CULEX RESTUANS,T209,41.740641,-87.546587,0,4,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,0,50,2007,07,18
2007-07-18,CULEX PIPIENS,T206,41.737052,-87.54306700000001,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T206,41.737052,-87.54306700000001,0,3,2007,07,18
2007-07-18,CULEX RESTUANS,T206,41.737052,-87.54306700000001,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,0,100,2007,07,18
2007-07-18,CULEX RESTUANS,T138,41.726465000000005,-87.585413,0,76,2007,07,18
2007-07-18,CULEX SALINARIUS,T138,41.726465000000005,-87.585413,0,2,2007,07,18
2007-07-18,CULEX PIPIENS,T200,41.678618,-87.559308,0,1,2007,07,18
2007-07-18,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,0,42,2007,07,18
2007-07-18,CULEX RESTUANS,T200,41.678618,-87.559308,0,4,2007,07,18
2007-07-18,CULEX TERRITANS,T200,41.678618,-87.559308,0,3,2007,07,18
2007-07-19,CULEX RESTUANS,T047,41.868142,-87.696269,0,1,2007,07,19
2007-07-19,CULEX PIPIENS,T091,41.862292,-87.64886,0,2,2007,07,19
2007-07-19,CULEX RESTUANS,T149,41.994469,-87.667736,0,1,2007,07,19
2007-07-19,CULEX PIPIENS,T061,41.801179,-87.679447,0,1,2007,07,19
2007-07-19,CULEX PIPIENS/RESTUANS,T035,41.836644,-87.677737,0,3,2007,07,19
2007-07-19,CULEX SALINARIUS,T062,41.800737,-87.71188000000001,0,1,2007,07,19
2007-07-19,CULEX PIPIENS,T212,41.680946,-87.535198,0,14,2007,07,19
2007-07-19,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,0,418,2007,07,19
2007-07-19,CULEX RESTUANS,T212,41.680946,-87.535198,0,6,2007,07,19
2007-07-19,CULEX TERRITANS,T212,41.680946,-87.535198,0,1,2007,07,19
2007-07-19,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,0,11,2007,07,19
2007-07-19,CULEX PIPIENS,T215,41.686398,-87.531635,0,3,2007,07,19
2007-07-19,CULEX PIPIENS/RESTUANS,T215,41.686398,-87.531635,0,32,2007,07,19
2007-07-19,CULEX RESTUANS,T215,41.686398,-87.531635,0,1,2007,07,19
2007-07-19,CULEX TERRITANS,T215,41.686398,-87.531635,0,1,2007,07,19
2007-07-19,CULEX RESTUANS,T074,41.822536,-87.66634300000001,0,1,2007,07,19
2007-07-19,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,0,7,2007,07,19
2007-07-19,CULEX PIPIENS,T071,41.781416,-87.77653199999999,0,1,2007,07,19
2007-07-19,CULEX PIPIENS,T014,41.970248,-87.787992,0,1,2007,07,19
2007-07-19,CULEX RESTUANS,T066,41.77166,-87.703047,0,2,2007,07,19
2007-07-19,CULEX PIPIENS/RESTUANS,T065,41.778296999999995,-87.752411,0,8,2007,07,19
2007-07-19,CULEX PIPIENS/RESTUANS,T145,41.878114000000004,-87.629798,0,1,2007,07,19
2007-07-19,CULEX PIPIENS,T209,41.740641,-87.546587,0,7,2007,07,19
2007-07-19,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,0,10,2007,07,19
2007-07-19,CULEX RESTUANS,T209,41.740641,-87.546587,0,1,2007,07,19
2007-07-19,CULEX PIPIENS,T206,41.737052,-87.54306700000001,0,1,2007,07,19
2007-07-19,CULEX PIPIENS/RESTUANS,T206,41.737052,-87.54306700000001,0,2,2007,07,19
2007-07-19,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,50,2007,07,19
2007-07-19,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,0,7,2007,07,19
2007-07-19,CULEX RESTUANS,T138,41.726465000000005,-87.585413,0,25,2007,07,19
2007-07-19,CULEX TERRITANS,T138,41.726465000000005,-87.585413,0,4,2007,07,19
2007-07-19,CULEX PIPIENS,T200,41.678618,-87.559308,0,9,2007,07,19
2007-07-19,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,0,53,2007,07,19
2007-07-19,CULEX RESTUANS,T200,41.678618,-87.559308,0,1,2007,07,19
2007-07-25,CULEX PIPIENS,T128,41.704572,-87.56566600000001,0,55,2007,07,25
2007-07-25,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,0,83,2007,07,25
2007-07-25,CULEX RESTUANS,T128,41.704572,-87.56566600000001,0,11,2007,07,25
2007-07-25,CULEX SALINARIUS,T128,41.704572,-87.56566600000001,0,2,2007,07,25
2007-07-25,CULEX PIPIENS,T107,41.729669,-87.582699,0,1,2007,07,25
2007-07-25,CULEX PIPIENS/RESTUANS,T107,41.729669,-87.582699,0,2,2007,07,25
2007-07-25,CULEX PIPIENS,T115,41.673408,-87.599862,0,2206,2007,07,25
2007-07-25,CULEX PIPIENS,T115,41.673408,-87.599862,1,150,2007,07,25
2007-07-25,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,0,544,2007,07,25
2007-07-25,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,1,100,2007,07,25
2007-07-25,CULEX SALINARIUS,T115,41.673408,-87.599862,0,1,2007,07,25
2007-07-25,CULEX TERRITANS,T115,41.673408,-87.599862,0,1,2007,07,25
2007-07-25,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,502,2007,07,25
2007-07-25,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,0,411,2007,07,25
2007-07-27,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,0,7,2007,07,27
2007-07-27,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,0,10,2007,07,27
2007-07-27,CULEX RESTUANS,T030,41.899229999999996,-87.716788,0,14,2007,07,27
2007-07-27,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,0,2,2007,07,27
2007-07-27,CULEX RESTUANS,T048,41.867108,-87.654224,0,1,2007,07,27
2007-07-27,CULEX RESTUANS,T047,41.868142,-87.696269,0,1,2007,07,27
2007-07-27,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,0,6,2007,07,27
2007-07-27,CULEX RESTUANS,T049,41.896282,-87.655232,0,2,2007,07,27
2007-07-27,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214000000001,0,2,2007,07,27
2007-07-27,CULEX PIPIENS/RESTUANS,T045,41.9216,-87.666455,0,5,2007,07,27
2007-07-27,CULEX RESTUANS,T045,41.9216,-87.666455,0,1,2007,07,27
2007-07-27,CULEX PIPIENS/RESTUANS,T039,41.911823999999996,-87.726737,0,2,2007,07,27
2007-07-27,CULEX PIPIENS/RESTUANS,T219,41.966986999999996,-87.674677,0,1,2007,07,27
2007-07-27,CULEX RESTUANS,T219,41.966986999999996,-87.674677,0,1,2007,07,27
2007-07-27,CULEX RESTUANS,T054,41.921965,-87.632085,0,1,2007,07,27
2007-07-27,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,0,3,2007,07,27
