date,station_1,tmax_1,tmin_1,tavg_1,depart_1,dewpoint_1,wetbulb_1,heat_1,cool_1,sunrise_1,sunset_1,preciptotal_1,stnpressure_1,sealevel_1,resultspeed_1,resultdir_1,avgspeed_1,year,month,day,station_2,tmax_2,tmin_2,tavg_2,depart_2,dewpoint_2,wetbulb_2,heat_2,cool_2,sunrise_2,sunset_2,preciptotal_2,stnpressure_2,sealevel_2,resultspeed_2,resultdir_2,avgspeed_2,precip_avg,14day_precip,28day_precip,90day_precip,temp_avg,14day_tavg,28day_tavg,90day_tavg,tmin_avg,14day_tmin,28day_tmin,tmax_avg,14day_tmax,28day_tmax,dew_avg,14day_dew,28day_dew
2007-06-29,1,70,56,63.0,-8.0,55,59.0,2.0,0.0,419.0,1931.0,0.0,29.41,30.13,7.6,2,8.3,2007,6,29,2,71,56,64.0,-7.0,56,60.0,1.0,0.0,419.0,1931.0,0.0,29.47,30.11,7.4,2,8.2,0.0,1.5999999999999994,2.5099999999999993,4.555,63.5,73.67857142857143,72.25,68.3625,56.0,56.0,46.0,70.5,92.5,92.5,55.5,59.535714285714285,56.69642857142857
2007-06-30,1,79,54,67.0,-5.0,46,56.0,0.0,2.0,419.0,1931.0,0.0,29.41,30.13,4.9,3,5.8,2007,6,30,2,77,58,68.0,-4.0,49,58.0,0.0,3.0,419.0,1931.0,0.0,29.46,30.11,5.1,4,6.2,0.0,1.5999999999999994,2.4699999999999993,4.555,67.5,72.78571428571429,72.01785714285714,68.34836065573771,56.0,56.0,46.0,78.0,91.5,92.5,47.5,58.607142857142854,56.160714285714285
2007-07-01,1,75,54,65.0,-7.0,52,58.0,0.0,0.0,420.0,1931.0,0.0,29.51,30.23,8.6,4,8.6,2007,7,1,2,76,61,69.0,-3.0,51,59.0,0.0,4.0,420.0,1931.0,0.0,29.56,30.21,9.5,4,9.7,0.0,1.5199999999999994,2.3049999999999993,4.555,67.0,71.78571428571429,71.89285714285714,68.32661290322581,57.5,56.0,46.0,75.5,91.5,92.5,51.5,57.67857142857143,55.857142857142854
2007-07-02,1,79,53,66.0,-6.0,50,58.0,0.0,1.0,420.0,1931.0,0.0,29.49,30.22,5.9,14,8.1,2007,7,2,2,77,58,68.0,-4.0,50,59.0,0.0,3.0,420.0,1931.0,0.0,29.55,30.21,7.4,12,8.5,0.0,1.3699999999999992,1.9549999999999992,4.555,67.0,70.85714285714286,71.98214285714286,68.30555555555556,55.5,55.5,46.0,78.0,91.5,92.5,50.0,56.607142857142854,55.589285714285715
2007-07-03,1,83,60,72.0,0.0,57,63.0,0.0,7.0,421.0,1931.0,0.4,29.31,30.06,6.7,21,7.3,2007,7,3,2,83,63,73.0,1.0,56,63.0,0.0,8.0,421.0,1931.0,0.09,29.38,30.05,6.4,21,7.4,0.245,0.8599999999999993,1.8549999999999993,4.8,72.5,70.82142857142857,72.55357142857143,68.37109375,61.5,55.5,46.0,83.0,91.5,92.5,56.5,56.714285714285715,55.910714285714285
2007-07-04,1,86,67,77.0,5.0,65,69.0,0.0,12.0,422.0,1930.0,0.16,29.18,29.9,4.6,27,8.2,2007,7,4,2,84,67,76.0,4.0,65,69.0,0.0,11.0,422.0,1930.0,0.66,29.23,29.88,3.1,25,8.8,0.41000000000000003,1.2699999999999994,2.2549999999999994,5.21,76.5,71.03571428571429,73.16071428571429,68.49615384615385,67.0,55.5,54.5,85.0,91.5,92.5,65.0,57.714285714285715,56.535714285714285
2007-07-05,1,89,71,80.0,8.0,60,67.0,0.0,15.0,422.0,1930.0,0.0,29.24,29.94,6.4,31,8.1,2007,7,5,2,88,70,79.0,7.0,60,67.0,0.0,14.0,422.0,1930.0,0.0,29.29,29.92,4.3,33,6.9,0.0,1.2599999999999993,2.2549999999999994,5.21,79.5,71.64285714285714,73.08928571428571,68.66287878787878,70.5,55.5,54.5,88.5,91.5,92.5,60.0,58.357142857142854,56.482142857142854
2007-07-06,1,86,66,76.0,4.0,57,64.0,0.0,11.0,423.0,1930.0,0.0,29.32,30.03,3.2,5,5.5,2007,7,6,2,84,68,76.0,4.0,57,65.0,0.0,11.0,423.0,1930.0,0.0,29.38,30.01,3.3,7,5.5,0.0,1.2599999999999993,2.2549999999999994,5.21,76.0,72.14285714285714,73.28571428571429,68.7723880597015,67.0,55.5,54.5,85.0,91.5,92.5,57.0,58.892857142857146,56.607142857142854
2007-07-07,1,90,64,77.0,5.0,63,69.0,0.0,12.0,423.0,1930.0,0.0,29.18,29.91,8.4,22,8.6,2007,7,7,2,88,68,78.0,6.0,62,68.0,0.0,13.0,423.0,1930.0,0.0,29.24,29.9,7.4,23,8.1,0.0,1.0649999999999993,2.2549999999999994,5.21,77.5,73.03571428571429,73.66071428571429,68.90073529411765,66.0,55.5,55.5,89.0,91.5,92.5,62.5,59.142857142857146,57.125
2007-07-08,1,94,75,85.0,12.0,67,72.0,0.0,20.0,424.0,1929.0,0.0,29.05,29.77,12.9,24,13.1,2007,7,8,2,93,75,84.0,11.0,67,72.0,0.0,19.0,424.0,1929.0,0.0,29.12,29.76,12.6,23,12.7,0.0,1.0649999999999993,2.2549999999999994,5.21,84.5,74.07142857142857,74.19642857142857,69.1268115942029,75.0,55.5,55.5,93.5,93.5,93.5,67.0,59.5,57.714285714285715
2007-07-09,1,94,70,82.0,9.0,66,70.0,0.0,17.0,425.0,1929.0,0.3,29.11,29.8,4.9,24,8.8,2007,7,9,2,93,72,83.0,10.0,67,71.0,0.0,18.0,425.0,1929.0,0.24,29.16,29.79,4.8,23,8.8,0.27,1.3349999999999993,2.5249999999999995,5.48,82.5,74.46428571428571,74.51785714285714,69.31785714285714,71.0,55.5,55.5,93.5,93.5,93.5,66.5,59.5,58.25
2007-07-10,1,89,69,79.0,6.0,67,70.0,0.0,14.0,425.0,1929.0,0.43,29.06,29.77,8.6,23,10.5,2007,7,10,2,89,70,80.0,7.0,67,71.0,0.0,15.0,425.0,1929.0,0.08,29.13,29.76,8.2,23,10.2,0.255,1.4299999999999995,2.7799999999999994,5.735,79.5,74.32142857142857,74.73214285714286,69.46126760563381,69.5,55.5,55.5,89.0,93.5,93.5,67.0,59.357142857142854,58.839285714285715
2007-07-11,1,77,62,70.0,-3.0,51,59.0,0.0,5.0,426.0,1928.0,0.0,29.23,29.93,8.8,30,10.9,2007,7,11,2,77,63,70.0,-3.0,51,59.0,0.0,5.0,426.0,1928.0,0.0,29.28,29.92,9.1,30,11.2,0.0,1.1799999999999995,2.7799999999999994,5.735,70.0,73.57142857142857,74.53571428571429,69.46875,62.5,55.5,55.5,77.0,93.5,93.5,51.0,58.035714285714285,58.767857142857146
2007-07-12,1,80,61,71.0,-2.0,51,59.0,0.0,6.0,427.0,1928.0,0.0,29.22,29.93,9.4,29,11.1,2007,7,12,2,80,60,70.0,-3.0,51,60.0,0.0,5.0,427.0,1928.0,0.0,29.28,29.92,10.0,28,11.4,0.0,1.1799999999999995,2.7799999999999994,5.735,70.5,73.85714285714286,74.26785714285714,69.48287671232876,60.5,55.5,55.5,80.0,93.5,93.5,51.0,57.714285714285715,58.642857142857146
2007-07-13,1,78,58,68.0,-5.0,52,58.0,0.0,3.0,428.0,1927.0,0.0,29.26,29.98,1.4,1,5.3,2007,7,13,2,74,59,67.0,-6.0,53,59.0,0.0,2.0,428.0,1927.0,0.0,29.33,29.98,2.0,7,5.8,0.0,1.1799999999999995,2.7799999999999994,5.735,67.5,74.14285714285714,73.91071428571429,69.45608108108108,58.5,55.5,55.5,76.0,93.5,93.5,52.5,57.5,58.517857142857146
2007-07-14,1,84,61,73.0,0.0,55,62.0,0.0,8.0,428.0,1927.0,0.0,29.08,29.79,8.3,26,13.2,2007,7,14,2,85,62,74.0,1.0,55,62.0,0.0,9.0,428.0,1927.0,0.0,29.14,29.79,8.4,25,13.9,0.0,1.1799999999999995,2.7799999999999994,5.735,73.5,74.57142857142857,73.67857142857143,69.51,61.5,55.5,55.5,84.5,93.5,93.5,55.0,58.035714285714285,58.32142857142857
2007-07-15,1,82,60,71.0,-3.0,53,61.0,0.0,6.0,429.0,1926.0,0.0,29.19,29.89,2.1,29,4.9,2007,7,15,2,80,64,72.0,-2.0,52,61.0,0.0,7.0,429.0,1926.0,0.0,29.25,29.88,1.2,9,6.5,0.0,1.1799999999999995,2.6999999999999993,5.735,71.5,74.89285714285714,73.33928571428571,69.53618421052632,62.0,55.5,55.5,81.0,93.5,93.5,52.5,58.107142857142854,57.892857142857146
2007-07-16,1,82,65,74.0,0.0,60,65.0,0.0,9.0,430.0,1925.0,0.39,29.25,29.96,4.4,24,5.2,2007,7,16,2,82,66,74.0,0.0,60,65.0,0.0,9.0,430.0,1925.0,0.07,29.31,29.94,5.6,23,6.6,0.23,1.4099999999999995,2.7799999999999994,5.965000000000001,74.0,75.39285714285714,73.125,69.59415584415585,65.5,58.5,55.5,82.0,93.5,93.5,60.0,58.82142857142857,57.714285714285715
2007-07-17,1,83,68,76.0,2.0,66,69.0,0.0,11.0,431.0,1925.0,0.11,29.18,29.9,5.2,23,6.5,2007,7,17,2,83,69,76.0,2.0,65,69.0,0.0,11.0,431.0,1925.0,0.11,29.24,29.89,6.3,23,7.4,0.11,1.2749999999999995,2.1349999999999993,6.075000000000001,76.0,75.64285714285714,73.23214285714286,69.67628205128206,68.5,58.5,55.5,83.0,93.5,93.5,65.5,59.464285714285715,58.089285714285715
2007-07-18,1,85,69,77.0,3.0,68,71.0,0.0,12.0,432.0,1924.0,1.55,29.11,29.84,9.1,24,10.1,2007,7,18,2,85,69,77.0,3.0,69,71.0,0.0,12.0,432.0,1924.0,0.92,29.18,29.83,10.3,24,10.6,1.235,2.0999999999999996,3.369999999999999,7.310000000000001,77.0,75.67857142857143,73.35714285714286,69.76898734177215,69.0,58.5,55.5,85.0,93.5,93.5,68.5,59.714285714285715,58.714285714285715
2007-07-19,1,83,63,73.0,-1.0,63,66.0,0.0,8.0,433.0,1923.0,0.16,29.21,29.9,7.0,1,11.9,2007,7,19,2,82,63,73.0,-1.0,62,66.0,0.0,8.0,433.0,1923.0,0.01,29.26,29.88,7.7,36,14.4,0.085,2.1849999999999996,3.4449999999999994,7.395000000000001,73.0,75.21428571428571,73.42857142857143,69.809375,63.0,58.5,55.5,82.5,93.5,93.5,62.5,59.892857142857146,59.125
2007-07-20,1,75,58,67.0,-7.0,53,59.0,0.0,2.0,433.0,1923.0,0.0,29.44,30.14,8.6,3,9.1,2007,7,20,2,74,62,68.0,-6.0,52,59.0,0.0,3.0,433.0,1923.0,0.0,29.49,30.12,11.3,4,11.5,0.0,2.1849999999999996,3.4449999999999994,7.395000000000001,67.5,74.60714285714286,73.375,69.78086419753086,60.0,58.5,55.5,74.5,93.5,93.5,52.5,59.57142857142857,59.232142857142854
2007-07-21,1,74,58,66.0,-8.0,52,58.0,0.0,1.0,434.0,1922.0,0.0,29.51,30.22,6.5,3,7.4,2007,7,21,2,75,58,67.0,-7.0,52,59.0,0.0,2.0,434.0,1922.0,0.0,29.57,30.21,5.8,4,7.4,0.0,2.1849999999999996,3.2499999999999996,7.395000000000001,66.5,73.82142857142857,73.42857142857143,69.74085365853658,58.0,58.0,55.5,74.5,93.5,93.5,52.0,58.82142857142857,58.982142857142854
2007-07-22,1,81,58,70.0,-4.0,55,61.0,0.0,5.0,435.0,1921.0,0.0,29.49,30.21,1.7,16,3.3,2007,7,22,2,81,61,71.0,-3.0,54,61.0,0.0,6.0,435.0,1921.0,0.0,29.54,30.2,1.9,18,3.5,0.0,2.1849999999999996,3.2499999999999996,7.395000000000001,70.5,72.82142857142857,73.44642857142857,69.75,59.5,58.0,55.5,81.0,93.5,93.5,54.5,57.92857142857143,58.714285714285715
2007-07-23,1,83,60,72.0,-2.0,55,63.0,0.0,7.0,436.0,1920.0,0.0,29.37,30.1,3.2,9,4.0,2007,7,23,2,82,63,73.0,-1.0,55,63.0,0.0,8.0,436.0,1920.0,0.0,29.42,30.09,2.9,12,3.9,0.0,1.9149999999999996,3.2499999999999996,7.395000000000001,72.5,72.10714285714286,73.28571428571429,69.7827380952381,61.5,58.0,55.5,82.5,89.0,93.5,55.0,57.107142857142854,58.30357142857143
2007-07-24,1,82,65,74.0,0.0,58,64.0,0.0,9.0,437.0,1919.0,0.0,29.32,30.04,3.1,20,5.2,2007,7,24,2,82,65,74.0,0.0,57,64.0,0.0,9.0,437.0,1919.0,0.0,29.38,30.03,1.1,21,4.9,0.0,1.6599999999999997,3.0899999999999994,7.395000000000001,74.0,71.71428571428571,73.01785714285714,69.83235294117647,65.0,58.0,55.5,82.0,85.0,93.5,57.5,56.42857142857143,57.892857142857146
2007-07-25,1,85,71,78.0,4.0,61,67.0,0.0,13.0,438.0,1918.0,0.0,29.29,30.0,5.8,25,6.6,2007,7,25,2,83,70,77.0,3.0,60,66.0,0.0,12.0,438.0,1918.0,0.0,29.35,29.99,6.4,23,7.0,0.0,1.6599999999999997,2.8399999999999994,7.395000000000001,77.5,72.25,72.91071428571429,69.92151162790698,70.5,58.0,55.5,84.0,85.0,93.5,60.5,57.107142857142854,57.57142857142857
2007-07-26,1,83,66,75.0,1.0,65,68.0,0.0,10.0,439.0,1918.0,0.19,29.19,29.92,7.2,22,9.4,2007,7,26,2,84,64,74.0,0.0,65,68.0,0.0,9.0,439.0,1918.0,0.89,29.25,29.91,7.2,22,9.9,0.54,2.1999999999999997,3.3799999999999994,7.935000000000001,74.5,72.53571428571429,73.19642857142857,69.97413793103448,65.0,58.0,55.5,83.5,85.0,93.5,65.0,58.107142857142854,57.910714285714285
2007-07-27,1,83,70,77.0,3.0,68,70.0,0.0,12.0,440.0,1917.0,0.17,29.11,29.82,3.0,3,7.9,2007,7,27,2,83,70,77.0,3.0,67,70.0,0.0,12.0,440.0,1917.0,0.04,29.16,29.8,1.2,36,8.1,0.10500000000000001,2.3049999999999997,3.4849999999999994,8.040000000000001,77.0,73.21428571428571,73.67857142857143,70.05397727272727,70.0,58.0,55.5,83.0,85.0,93.5,67.5,59.17857142857143,58.339285714285715
2007-07-28,1,80,66,73.0,-1.0,65,68.0,0.0,8.0,441.0,1916.0,0.0,29.23,29.93,10.0,3,10.2,2007,7,28,2,80,70,75.0,1.0,65,68.0,0.0,10.0,441.0,1916.0,0.0,29.28,29.91,10.6,3,10.7,0.0,2.3049999999999997,3.4849999999999994,8.040000000000001,74.0,73.25,73.91071428571429,70.09831460674157,68.0,58.0,55.5,80.0,85.0,93.5,65.0,59.892857142857146,58.964285714285715
2007-07-29,1,85,63,74.0,0.0,57,64.0,0.0,9.0,442.0,1915.0,0.0,29.28,29.99,4.8,5,5.7,2007,7,29,2,85,67,76.0,2.0,56,64.0,0.0,11.0,442.0,1915.0,0.0,29.34,29.97,6.3,5,6.9,0.0,2.3049999999999997,3.4849999999999994,8.040000000000001,75.0,73.5,74.19642857142857,70.15277777777777,65.0,58.0,55.5,85.0,85.0,93.5,56.5,60.17857142857143,59.142857142857146
2007-07-30,1,89,62,76.0,2.0,55,64.0,0.0,11.0,443.0,1914.0,0.0,29.33,30.03,3.8,6,4.3,2007,7,30,2,86,65,76.0,2.0,57,65.0,0.0,11.0,443.0,1914.0,0.0,29.39,30.01,3.1,6,4.6,0.0,2.0749999999999997,3.4849999999999994,8.040000000000001,76.0,73.64285714285714,74.51785714285714,70.24722222222222,63.5,58.0,58.0,87.5,87.5,93.5,56.0,59.892857142857146,59.357142857142854
2007-07-31,1,91,68,80.0,6.0,61,68.0,0.0,15.0,444.0,1913.0,0.0,29.33,30.04,3.3,4,4.9,2007,7,31,2,89,69,79.0,5.0,60,68.0,0.0,14.0,444.0,1913.0,0.0,29.39,30.02,4.0,7,5.0,0.0,1.9649999999999996,3.2399999999999993,8.040000000000001,79.5,73.89285714285714,74.76785714285714,70.55833333333334,68.5,58.0,58.0,90.0,90.0,93.5,60.5,59.535714285714285,59.5
2007-08-01,1,92,69,81.0,8.0,62,69.0,0.0,16.0,445.0,1911.0,0.0,29.29,30.0,3.5,9,4.1,2007,8,1,2,91,69,80.0,7.0,63,70.0,0.0,15.0,445.0,1911.0,0.0,29.34,29.98,2.1,13,3.7,0.0,0.7299999999999995,2.829999999999999,8.040000000000001,80.5,74.14285714285714,74.91071428571429,70.81944444444444,69.0,58.0,58.0,91.5,91.5,93.5,62.5,59.107142857142854,59.410714285714285
2007-08-02,1,91,70,81.0,8.0,66,71.0,0.0,16.0,446.0,1910.0,0.0,29.26,29.97,5.5,26,5.9,2007,8,2,2,91,73,82.0,9.0,66,72.0,0.0,17.0,446.0,1910.0,0.0,29.31,29.95,6.5,23,7.2,0.0,0.6449999999999996,2.829999999999999,8.040000000000001,81.5,74.75,74.98214285714286,71.04444444444445,71.5,58.0,58.0,91.0,91.5,93.5,66.0,59.357142857142854,59.625
2007-08-03,1,90,69,80.0,7.0,56,66.0,0.0,15.0,447.0,1909.0,0.0,29.31,30.02,2.7,3,5.7,2007,8,3,2,88,73,81.0,8.0,58,67.0,0.0,16.0,447.0,1909.0,0.0,29.36,30.0,3.3,6,5.8,0.0,0.6449999999999996,2.829999999999999,8.040000000000001,80.5,75.67857142857143,75.14285714285714,71.27222222222223,71.0,58.0,58.0,89.0,91.5,93.5,57.0,59.67857142857143,59.625
2007-08-04,1,81,64,73.0,0.0,58,64.0,0.0,8.0,448.0,1908.0,0.03,29.31,30.03,5.7,8,6.1,2007,8,4,2,81,68,75.0,2.0,58,65.0,0.0,10.0,448.0,1908.0,0.02,29.36,30.01,5.9,9,6.6,0.025,0.6699999999999996,2.854999999999999,8.065000000000001,74.0,76.21428571428571,75.01785714285714,71.43333333333334,66.0,59.5,58.0,81.0,91.5,93.5,58.0,60.107142857142854,59.464285714285715
2007-08-05,1,88,67,78.0,5.0,71,73.0,0.0,13.0,449.0,1907.0,1.43,29.08,29.81,5.4,21,9.6,2007,8,5,2,88,68,78.0,5.0,71,72.0,0.0,13.0,449.0,1907.0,0.97,29.15,29.79,7.0,22,10.2,1.2,1.8699999999999997,4.054999999999999,9.265,78.0,76.75,74.78571428571429,71.56666666666666,67.5,61.5,58.0,88.0,91.5,93.5,71.0,61.285714285714285,59.607142857142854
2007-08-06,1,88,74,81.0,8.0,72,74.0,0.0,16.0,450.0,1906.0,0.26,29.13,29.83,1.6,10,4.9,2007,8,6,2,85,75,80.0,7.0,72,74.0,0.0,15.0,450.0,1906.0,0.05,29.17,29.81,2.6,10,4.6,0.155,2.0249999999999995,3.939999999999999,9.42,80.5,77.32142857142857,74.71428571428571,71.69444444444444,74.5,63.5,58.0,86.5,91.5,91.5,72.0,62.5,59.80357142857143
2007-08-07,1,91,72,82.0,9.0,73,76.0,0.0,17.0,451.0,1904.0,1.31,29.06,29.76,6.2,25,9.0,2007,8,7,2,92,73,83.0,10.0,73,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24,8.8,0.685,2.7099999999999995,4.369999999999999,10.030000000000001,82.5,77.92857142857143,74.82142857142857,71.83888888888889,72.5,63.5,58.0,91.5,91.5,91.5,73.0,63.607142857142854,60.017857142857146
2007-08-08,1,87,73,80.0,7.0,71,73.0,0.0,15.0,452.0,1903.0,0.06,29.13,29.83,3.0,3,6.9,2007,8,8,2,87,74,81.0,8.0,72,74.0,0.0,16.0,452.0,1903.0,0.09,29.18,29.81,1.5,4,6.4,0.075,2.7849999999999997,4.444999999999999,10.105,80.5,78.14285714285714,75.19642857142857,71.95,73.5,63.5,58.0,87.0,91.5,91.5,71.5,64.39285714285714,60.75
2007-08-09,1,84,72,78.0,5.0,71,73.0,0.0,13.0,453.0,1902.0,0.05,29.13,29.84,2.5,29,6.0,2007,8,9,2,85,73,79.0,6.0,71,73.0,0.0,14.0,453.0,1902.0,0.46,29.19,29.82,3.1,27,6.3,0.255,2.4999999999999996,4.699999999999999,10.360000000000001,78.5,78.42857142857143,75.48214285714286,72.14444444444445,72.5,63.5,58.0,84.5,91.5,91.5,71.0,64.82142857142857,61.464285714285715
2007-08-10,1,86,70,78.0,5.0,68,72.0,0.0,13.0,454.0,1900.0,0.0,29.26,29.96,4.5,2,5.9,2007,8,10,2,86,73,80.0,7.0,69,72.0,0.0,15.0,454.0,1900.0,0.0,29.32,29.94,3.0,6,5.4,0.0,2.3949999999999996,4.699999999999999,10.360000000000001,79.0,78.57142857142857,75.89285714285714,72.40555555555555,71.5,63.5,58.0,86.0,91.5,91.5,68.5,64.89285714285714,62.035714285714285
2007-08-11,1,89,67,78.0,5.0,65,70.0,0.0,13.0,455.0,1859.0,0.0,29.31,30.02,3.2,19,3.9,2007,8,11,2,88,68,78.0,5.0,65,70.0,0.0,13.0,455.0,1859.0,0.0,29.38,30.0,3.1,20,3.9,0.0,2.3949999999999996,4.699999999999999,10.360000000000001,78.0,78.85714285714286,76.05357142857143,72.64444444444445,67.5,63.5,58.0,88.5,91.5,91.5,65.0,64.89285714285714,62.392857142857146
2007-08-12,1,88,67,78.0,5.0,67,71.0,0.0,13.0,456.0,1858.0,0.29,29.34,30.06,1.7,6,5.4,2007,8,12,2,87,68,78.0,5.0,67,70.0,0.0,13.0,456.0,1858.0,0.23,29.4,30.04,1.9,6,6.6,0.26,2.6549999999999994,4.959999999999999,10.620000000000001,78.0,79.07142857142857,76.28571428571429,72.70555555555555,67.5,63.5,58.0,87.5,91.5,91.5,67.0,65.64285714285714,62.910714285714285
2007-08-13,1,81,65,73.0,0.0,57,64.0,0.0,8.0,457.0,1856.0,0.0,29.39,30.11,6.2,6,6.9,2007,8,13,2,80,69,75.0,2.0,54,63.0,0.0,10.0,457.0,1856.0,0.0,29.44,30.08,6.9,8,7.7,0.0,2.6549999999999994,4.729999999999999,10.13,74.0,78.92857142857143,76.28571428571429,72.7611111111111,67.0,66.0,58.0,80.5,91.5,91.5,55.5,65.60714285714286,62.75
2007-08-14,1,84,65,75.0,3.0,67,70.0,0.0,10.0,458.0,1855.0,0.41,29.23,29.93,5.9,25,8.0,2007,8,14,2,84,65,75.0,3.0,66,69.0,0.0,10.0,458.0,1855.0,0.45,29.29,29.92,6.4,23,9.0,0.43,3.0849999999999995,5.049999999999998,10.455,75.0,78.60714285714286,76.25,72.98333333333333,65.0,65.0,58.0,84.0,91.5,91.5,66.5,66.03571428571429,62.785714285714285
2007-08-15,1,80,71,76.0,4.0,67,70.0,0.0,11.0,459.0,1854.0,0.23,29.17,29.89,3.4,7,5.8,2007,8,15,2,81,72,77.0,5.0,69,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6,7.1,0.53,3.6149999999999993,4.344999999999998,10.985,76.5,78.32142857142857,76.23214285714286,73.24444444444444,71.5,65.0,58.0,80.5,91.5,91.5,68.0,66.42857142857143,62.767857142857146
2007-08-16,1,77,65,71.0,-1.0,64,67.0,0.0,6.0,500.0,1852.0,0.0,29.28,29.97,3.6,1,5.7,2007,8,16,2,77,67,72.0,0.0,65,68.0,0.0,7.0,500.0,1852.0,0.0,29.33,29.95,3.5,1,5.7,0.0,3.6149999999999993,4.259999999999998,10.985,71.5,77.60714285714286,76.17857142857143,73.40555555555555,66.0,65.0,58.0,77.0,91.5,91.5,64.5,66.32142857142857,62.839285714285715
2007-08-17,1,79,60,70.0,-2.0,54,61.0,0.0,5.0,501.0,1851.0,0.0,29.41,30.1,5.9,32,6.8,2007,8,17,2,80,65,73.0,1.0,54,62.0,0.0,8.0,501.0,1851.0,0.0,29.46,30.08,6.1,31,7.4,0.0,3.6149999999999993,4.259999999999998,10.985,71.5,76.96428571428571,76.32142857142857,73.44444444444444,62.5,62.5,58.0,79.5,91.5,91.5,54.0,66.10714285714286,62.892857142857146
2007-08-18,1,68,59,64.0,-8.0,54,58.0,1.0,0.0,502.0,1849.0,0.09,29.44,30.16,6.4,12,8.1,2007,8,18,2,69,60,65.0,-7.0,54,58.0,0.0,0.0,502.0,1849.0,0.42,29.48,30.15,6.1,13,7.0,0.255,3.8449999999999993,4.514999999999998,11.15,64.5,76.28571428571429,76.25,73.53333333333333,59.5,59.5,59.5,68.5,91.5,91.5,54.0,65.82142857142857,62.964285714285715
2007-08-19,1,68,62,65.0,-6.0,62,64.0,0.0,0.0,503.0,1848.0,1.33,29.24,29.99,6.0,10,7.4,2007,8,19,2,69,62,66.0,-5.0,63,64.0,0.0,1.0,503.0,1848.0,1.33,29.3,29.98,5.5,10,7.5,1.33,3.9749999999999988,5.844999999999998,12.48,65.5,75.39285714285714,76.07142857142857,73.56666666666666,62.0,59.5,59.5,68.5,91.5,91.5,62.5,65.21428571428571,63.25
2007-08-20,1,78,68,73.0,2.0,68,69.0,0.0,8.0,504.0,1846.0,0.91,29.15,29.87,0.5,12,5.7,2007,8,20,2,76,68,72.0,1.0,69,70.0,0.0,7.0,504.0,1846.0,0.48,29.21,29.85,2.4,20,5.9,0.6950000000000001,4.514999999999999,6.539999999999998,13.175,72.5,74.82142857142857,76.07142857142857,73.56666666666666,68.0,59.5,59.5,77.0,91.5,91.5,68.5,64.96428571428571,63.732142857142854
2007-08-21,1,87,69,78.0,7.0,70,72.0,0.0,13.0,505.0,1845.0,0.01,29.21,29.91,3.8,18,6.0,2007,8,21,2,85,69,77.0,6.0,70,72.0,0.0,12.0,505.0,1845.0,0.01,29.26,29.89,3.5,17,6.0,0.01,3.8399999999999985,6.549999999999998,13.185,77.5,74.46428571428571,76.19642857142857,73.57777777777778,69.0,59.5,59.5,86.0,88.5,91.5,70.0,64.75,64.17857142857143
2007-08-22,1,90,69,80.0,9.0,71,73.0,0.0,15.0,506.0,1843.0,0.37,29.23,29.94,5.3,21,9.5,2007,8,22,2,90,70,80.0,9.0,70,73.0,0.0,15.0,506.0,1843.0,0.88,29.29,29.93,5.1,21,8.4,0.625,4.389999999999998,7.174999999999998,13.790000000000001,80.0,74.42857142857143,76.28571428571429,73.61666666666666,69.5,59.5,59.5,90.0,90.0,91.5,70.5,64.67857142857143,64.53571428571429
2007-08-23,1,87,69,78.0,7.0,69,71.0,0.0,13.0,508.0,1842.0,2.35,29.15,29.87,9.6,21,11.7,2007,8,23,2,89,70,80.0,9.0,69,71.0,0.0,15.0,508.0,1842.0,1.96,29.21,29.86,6.7,21,9.1,2.1550000000000002,6.289999999999998,8.79,15.855,79.0,74.46428571428571,76.44642857142857,73.8,69.5,59.5,59.5,88.0,90.0,91.5,69.0,64.53571428571429,64.67857142857143
2007-08-24,1,80,69,75.0,4.0,67,69.0,0.0,10.0,509.0,1840.0,0.24,29.11,29.82,5.8,25,7.1,2007,8,24,2,81,69,75.0,4.0,67,69.0,0.0,10.0,509.0,1840.0,0.2,29.16,29.81,5.5,25,7.3,0.22,6.509999999999998,8.905,15.43,75.0,74.17857142857143,76.375,73.98333333333333,69.0,59.5,59.5,80.5,90.0,91.5,67.0,64.42857142857143,64.66071428571429
2007-08-25,1,79,64,72.0,2.0,63,66.0,0.0,7.0,510.0,1839.0,0.34,29.23,29.93,3.0,36,5.6,2007,8,25,2,76,65,71.0,1.0,63,66.0,0.0,6.0,510.0,1839.0,0.25,29.29,29.91,2.4,3,6.4,0.29500000000000004,6.804999999999998,9.2,15.665,71.5,73.71428571428571,76.28571428571429,74.03888888888889,64.5,59.5,59.5,77.5,90.0,91.5,63.0,64.28571428571429,64.58928571428571
2007-08-26,1,79,60,70.0,0.0,55,61.0,0.0,5.0,511.0,1837.0,0.0,29.38,30.08,3.6,11,5.4,2007,8,26,2,78,61,70.0,0.0,55,62.0,0.0,5.0,511.0,1837.0,0.0,29.44,30.07,3.7,11,4.6,0.0,6.544999999999998,9.2,15.665,70.0,73.14285714285714,76.10714285714286,74.09444444444445,60.5,59.5,59.5,78.5,90.0,91.5,55.0,63.42857142857143,64.53571428571429
